"AppObjectId","AppId","UserId","PermissionId"
"3610407c-df77-46dc-889f-1db6eb4d4088","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"3610407c-df77-46dc-889f-1db6eb4d4088","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","64a6cdd6-aab1-4aaf-94b8-3cc8405e90d0"
"3610407c-df77-46dc-889f-1db6eb4d4088","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","7427e0e9-2fba-42fe-b0c0-848c9e6a8182"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","a154be20-db9c-4678-8ab7-66f6cc099a59"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","bc024368-1153-4739-b217-4326f2e966d0"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","2f9ee017-59c1-4f1d-9472-bd5529a7b311"
"6d3955fb-b3d0-4fee-b1ae-f66de6e13a3a","df79778d-a41d-47e7-8b0f-78f8d8aacd84","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","a154be20-db9c-4678-8ab7-66f6cc099a59"
"203bbd1c-fc81-4f13-b2dd-da6b911dc221","e9b37b93-443a-466a-8681-5430eaa1e806","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"12caf885-1599-4d2d-bee3-271f15e36bed","0f6a360d-a49e-4159-a304-ef61db7123ea","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"83b70dbe-dcb5-4b80-9e38-04be1cae42a7","be7e04e7-2f3f-4b14-80db-72a7c77775e6","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"83b70dbe-dcb5-4b80-9e38-04be1cae42a7","be7e04e7-2f3f-4b14-80db-72a7c77775e6","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","37f7f235-527c-4136-accd-4a02d197296e"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","14dad69e-099b-42c9-810b-d002981feec1"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","e1fe6dd8-ba31-4d61-89e7-88639da4683d"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","c5366453-9fb0-48a5-a156-24f0c49a4b84"
